openalex_topic_id,openalex_topic_name,for_field_code,for_field_label,is_primary,confidence,match_method,notes
10049,Magnetic properties of thin films,510299,"Atomic, molecular and optical physics not elsewhere classified",False,0.0,constrained_lexical,
10050,Multi-Criteria Decision Making,350709,Organisation and management theory,True,0.333,constrained_lexical,
10050,Multi-Criteria Decision Making,350701,Corporate governance,False,0.0,constrained_lexical,
10050,Multi-Criteria Decision Making,350702,Corporate social responsibility,False,0.0,constrained_lexical,
10050,Multi-Criteria Decision Making,350703,Disaster and emergency management,False,0.0,constrained_lexical,
10050,Multi-Criteria Decision Making,350704,Entrepreneurship,False,0.0,constrained_lexical,
10050,Multi-Criteria Decision Making,350705,Innovation management,False,0.0,constrained_lexical,
10051,Asthma and respiratory diseases,320801,Cell physiology,True,0.0,below_floor,
10051,Asthma and respiratory diseases,320802,Human biophysics,False,0.0,constrained_lexical,
10051,Asthma and respiratory diseases,320803,Systems physiology,False,0.0,constrained_lexical,
10051,Asthma and respiratory diseases,320899,Medical physiology not elsewhere classified,False,0.0,constrained_lexical,
10052,Medical Image Segmentation Techniques,460301,Active sensing,True,0.5,constrained_lexical,
10052,Medical Image Segmentation Techniques,460305,Image and video coding,False,0.333,constrained_lexical,
10052,Medical Image Segmentation Techniques,460306,Image processing,False,0.5,constrained_lexical,
10052,Medical Image Segmentation Techniques,460307,Multimodal analysis and synthesis,False,0.333,constrained_lexical,
10052,Medical Image Segmentation Techniques,460302,Audio processing,False,0.0,constrained_lexical,
10052,Medical Image Segmentation Techniques,460303,Computational imaging,False,0.0,constrained_lexical,
10053,International Relations and Foreign Policy,440808,International relations,True,0.9,contains_match,
10053,International Relations and Foreign Policy,440804,Defence studies,False,0.5,constrained_lexical,
10053,International Relations and Foreign Policy,440810,Peace studies,False,0.5,constrained_lexical,
10053,International Relations and Foreign Policy,440801,Australian government and politics,False,0.0,constrained_lexical,
10053,International Relations and Foreign Policy,440802,Citizenship,False,0.0,constrained_lexical,
10053,International Relations and Foreign Policy,440803,Comparative government and politics,False,0.0,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330107,Architecture management,True,1.0,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330101,Architectural computing and visualisation methods,False,0.25,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330106,Architecture for disaster relief,False,0.333,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330109,Landscape architecture,False,0.5,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330110,Sustainable architecture,False,0.5,constrained_lexical,
10054,Parallel Computing and Optimization Techniques,330199,Architecture not elsewhere classified,False,0.25,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441001,"Applied sociology, program evaluation and social impact assessment",True,0.143,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441006,Sociological methodology and research methods,False,0.25,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441016,Urban sociology and community studies,False,0.25,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441002,Environmental sociology,False,0.0,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441003,Rural sociology,False,0.0,constrained_lexical,
10055,Diverse Aspects of Tourism Research,441004,Social change,False,0.0,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320901,Autonomic nervous system,True,0.333,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320902,Cellular nervous system,False,0.333,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320903,Central nervous system,False,0.333,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320906,Peripheral nervous system,False,0.333,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320907,Sensory systems,False,0.5,constrained_lexical,
10056,Neurotransmitter Receptor Influence on Behavior,320904,Computational neuroscience (incl. mathematical neuroscience and theoretical neuroscience),False,0.0,constrained_lexical,
10057,Face and Expression Recognition,460308,Pattern recognition,True,1.0,constrained_lexical,
10057,Face and Expression Recognition,460301,Active sensing,False,0.0,constrained_lexical,
10057,Face and Expression Recognition,460302,Audio processing,False,0.0,constrained_lexical,
10057,Face and Expression Recognition,460303,Computational imaging,False,0.0,constrained_lexical,
10057,Face and Expression Recognition,460304,Computer vision,False,0.0,constrained_lexical,
10057,Face and Expression Recognition,460305,Image and video coding,False,0.0,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460907,Information systems for sustainable development and the public good,True,0.333,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460901,Business process management,False,0.333,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460905,Information systems development methodologies and practice,False,0.2,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460906,Information systems education,False,0.333,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460910,Information systems user experience design and development,False,0.167,constrained_lexical,
10058,Entrepreneurship Studies and Influences,460902,Decision support and group support systems,False,0.0,constrained_lexical,
10059,Bone Tissue Engineering Materials,400311,Tissue engineering,True,0.9,contains_match,
10059,Bone Tissue Engineering Materials,400302,Biomaterials,False,1.0,constrained_lexical,
10059,Bone Tissue Engineering Materials,400303,Biomechanical engineering,False,0.5,constrained_lexical,
10059,Bone Tissue Engineering Materials,400309,Neural engineering,False,0.5,constrained_lexical,
10059,Bone Tissue Engineering Materials,400310,Rehabilitation engineering,False,0.5,constrained_lexical,
10059,Bone Tissue Engineering Materials,400399,Biomedical engineering not elsewhere classified,False,0.2,constrained_lexical,
10060,Smoking Behavior and Cessation,320801,Cell physiology,True,0.0,below_floor,
10060,Smoking Behavior and Cessation,320802,Human biophysics,False,0.0,constrained_lexical,
10060,Smoking Behavior and Cessation,320803,Systems physiology,False,0.0,constrained_lexical,
10060,Smoking Behavior and Cessation,320899,Medical physiology not elsewhere classified,False,0.0,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490401,Algebra and number theory,True,0.667,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490402,Algebraic and differential geometry,False,0.667,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490403,"Category theory, k theory, homological algebra",False,0.25,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490405,Group theory and generalisations,False,0.333,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490407,"Mathematical logic, set theory, lattices and universal algebra",False,0.143,constrained_lexical,
10061,Algebraic Geometry and Number Theory,490409,"Ordinary differential equations, difference equations and dynamical systems",False,0.167,constrained_lexical,
10062,MicroRNA in disease regulation,310201,Bioinformatic methods development,True,0.333,constrained_lexical,
10062,MicroRNA in disease regulation,310202,Biological network analysis,False,0.0,constrained_lexical,
10062,MicroRNA in disease regulation,310203,Computational ecology and phylogenetics,False,0.0,constrained_lexical,
10062,MicroRNA in disease regulation,310204,Genomics and transcriptomics,False,0.0,constrained_lexical,
10062,MicroRNA in disease regulation,310205,Proteomics and metabolomics,False,0.0,constrained_lexical,
10062,MicroRNA in disease regulation,310206,Sequence analysis,False,0.0,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401610,"Timber, pulp and paper",True,0.333,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401699,Materials engineering not elsewhere classified,False,0.2,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401601,Ceramics,False,0.0,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401602,Composite and hybrid materials,False,0.0,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401603,Compound semiconductors,False,0.0,constrained_lexical,
10063,Nanoparticle-Based Drug Delivery,401604,Elemental semiconductors,False,0.0,constrained_lexical,
10064,Complex Network Analysis Techniques,490104,Complex systems,True,0.5,constrained_lexical,
10064,Complex Network Analysis Techniques,490109,Theoretical and applied mechanics,False,0.333,constrained_lexical,
10064,Complex Network Analysis Techniques,490101,Approximation theory and asymptotic methods,False,0.0,constrained_lexical,
10064,Complex Network Analysis Techniques,490102,Biological mathematics,False,0.0,constrained_lexical,
10064,Complex Network Analysis Techniques,490103,"Calculus of variations, mathematical aspects of systems theory and control theory",False,0.0,constrained_lexical,
10064,Complex Network Analysis Techniques,490105,Dynamical systems in applications,False,0.0,constrained_lexical,
10065,Atrial Fibrillation Management and Outcomes,320101,Cardiology (incl. cardiovascular diseases),True,0.0,below_floor,
10065,Atrial Fibrillation Management and Outcomes,320102,Haematology,False,0.0,constrained_lexical,
10065,Atrial Fibrillation Management and Outcomes,320103,Respiratory diseases,False,0.0,constrained_lexical,
10065,Atrial Fibrillation Management and Outcomes,320199,Cardiovascular medicine and haematology not elsewhere classified,False,0.0,constrained_lexical,
10066,Gut microbiota and health,310105,"Cellular interactions (incl. adhesion, matrix, cell wall)",True,0.143,constrained_lexical,
10066,Gut microbiota and health,310109,Proteomics and intermolecular interactions (excl. medical proteomics),False,0.2,constrained_lexical,
10066,Gut microbiota and health,310101,Analytical biochemistry,False,0.0,constrained_lexical,
10066,Gut microbiota and health,310102,"Cell development, proliferation and death",False,0.0,constrained_lexical,
10066,Gut microbiota and health,310103,Cell metabolism,False,0.0,constrained_lexical,
10066,Gut microbiota and health,310104,Cell neurochemistry,False,0.0,constrained_lexical,
10067,Stochastic processes and financial applications,350203,Financial econometrics,True,0.5,constrained_lexical,
10067,Stochastic processes and financial applications,350204,Financial institutions (incl. banking),False,0.25,constrained_lexical,
10067,Stochastic processes and financial applications,350205,Household finance and financial literacy,False,0.25,constrained_lexical,
10067,Stochastic processes and financial applications,350208,Investment and risk management,False,0.333,constrained_lexical,
10067,Stochastic processes and financial applications,350209,Not-for-profit finance and risk,False,0.25,constrained_lexical,
10067,Stochastic processes and financial applications,350201,Environment and climate finance,False,0.0,constrained_lexical,
10068,Technology Adoption and User Behaviour,460910,Information systems user experience design and development,True,0.5,constrained_lexical,
10068,Technology Adoption and User Behaviour,460903,"Information modelling, management and ontologies",False,0.5,constrained_lexical,
10068,Technology Adoption and User Behaviour,460905,Information systems development methodologies and practice,False,0.4,constrained_lexical,
10068,Technology Adoption and User Behaviour,460906,Information systems education,False,0.667,constrained_lexical,
